alert_id,account_id,alert_type,risk_level,description,metric_value,threshold_value,baseline_value,time_period,timestamp
VEL-006968,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $56,041.89 (threshold: $50,000.00)",56041.89,50000.0,81840.95852941177,daily,2024-06-15 00:00:00
VEL-006969,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $143,115.52 (threshold: $50,000.00)",143115.52,50000.0,81840.95852941177,daily,2024-06-16 00:00:00
VEL-006970,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $132,845.91 (threshold: $50,000.00)",132845.91,50000.0,81840.95852941177,daily,2024-06-30 00:00:00
VEL-006971,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $79,417.01 (threshold: $50,000.00)",79417.01000000001,50000.0,81840.95852941177,daily,2024-07-07 00:00:00
VEL-006972,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $135,268.31 (threshold: $50,000.00)",135268.31,50000.0,81840.95852941177,daily,2024-07-21 00:00:00
VEL-006973,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $112,882.51 (threshold: $50,000.00)",112882.51,50000.0,81840.95852941177,daily,2024-07-23 00:00:00
VEL-006974,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $113,583.78 (threshold: $50,000.00)",113583.78,50000.0,81840.95852941177,daily,2024-07-24 00:00:00
VEL-006975,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $119,015.49 (threshold: $50,000.00)",119015.49,50000.0,81840.95852941177,daily,2024-08-26 00:00:00
VEL-006976,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $90,805.77 (threshold: $50,000.00)",90805.77,50000.0,81840.95852941177,daily,2024-09-01 00:00:00
VEL-006977,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $84,271.38 (threshold: $50,000.00)",84271.38,50000.0,81840.95852941177,daily,2024-09-10 00:00:00
VEL-006978,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $55,723.26 (threshold: $50,000.00)",55723.26,50000.0,81840.95852941177,daily,2024-09-11 00:00:00
VEL-006979,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $109,755.29 (threshold: $50,000.00)",109755.29,50000.0,81840.95852941177,daily,2024-09-14 00:00:00
VEL-006980,RNG824014,HIGH_DAILY_AMOUNT,critical,"High daily amount: $195,988.10 (threshold: $50,000.00)",195988.1,50000.0,81840.95852941177,daily,2024-09-18 00:00:00
VEL-006981,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $111,285.44 (threshold: $50,000.00)",111285.44,50000.0,81840.95852941177,daily,2024-09-19 00:00:00
VEL-006982,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $77,350.16 (threshold: $50,000.00)",77350.16,50000.0,81840.95852941177,daily,2024-09-24 00:00:00
VEL-006983,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $129,238.15 (threshold: $50,000.00)",129238.15,50000.0,81840.95852941177,daily,2024-10-01 00:00:00
VEL-006984,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $134,335.64 (threshold: $50,000.00)",134335.64,50000.0,81840.95852941177,daily,2024-10-05 00:00:00
VEL-006985,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $78,847.18 (threshold: $50,000.00)",78847.18,50000.0,81840.95852941177,daily,2024-10-11 00:00:00
VEL-006986,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $149,806.13 (threshold: $50,000.00)",149806.13,50000.0,81840.95852941177,daily,2024-10-13 00:00:00
VEL-006987,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $89,687.13 (threshold: $50,000.00)",89687.13,50000.0,81840.95852941177,daily,2024-10-14 00:00:00
VEL-006988,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $128,086.74 (threshold: $50,000.00)",128086.74,50000.0,81840.95852941177,daily,2024-10-15 00:00:00
VEL-006989,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $82,560.20 (threshold: $50,000.00)",82560.2,50000.0,81840.95852941177,daily,2024-10-17 00:00:00
VEL-006990,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $103,277.04 (threshold: $50,000.00)",103277.04,50000.0,81840.95852941177,daily,2024-10-20 00:00:00
VEL-006991,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $83,334.14 (threshold: $50,000.00)",83334.14,50000.0,81840.95852941177,daily,2024-10-25 00:00:00
VEL-006992,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $107,354.33 (threshold: $50,000.00)",107354.32999999999,50000.0,81840.95852941177,daily,2024-10-28 00:00:00
VEL-006993,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $130,376.24 (threshold: $50,000.00)",130376.24,50000.0,81840.95852941177,daily,2024-10-31 00:00:00
VEL-006994,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $105,245.72 (threshold: $50,000.00)",105245.72,50000.0,81840.95852941177,daily,2024-11-03 00:00:00
VEL-006995,RNG824014,HIGH_DAILY_AMOUNT,critical,"High daily amount: $275,510.91 (threshold: $50,000.00)",275510.91000000003,50000.0,81840.95852941177,daily,2024-11-07 00:00:00
VEL-006996,RNG824014,HIGH_DAILY_AMOUNT,critical,"High daily amount: $152,417.85 (threshold: $50,000.00)",152417.85,50000.0,81840.95852941177,daily,2024-12-02 00:00:00
VEL-006997,RNG824014,HIGH_DAILY_AMOUNT,medium,"High daily amount: $62,885.63 (threshold: $50,000.00)",62885.63,50000.0,81840.95852941177,daily,2024-12-03 00:00:00
VEL-006998,RNG824014,HIGH_DAILY_AMOUNT,critical,"High daily amount: $164,253.45 (threshold: $50,000.00)",164253.45,50000.0,81840.95852941177,daily,2024-12-05 00:00:00
VEL-006999,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $147,008.49 (threshold: $50,000.00)",147008.49,50000.0,81840.95852941177,daily,2024-12-10 00:00:00
VEL-007000,RNG824014,HIGH_DAILY_AMOUNT,critical,"High daily amount: $156,018.27 (threshold: $50,000.00)",156018.27000000002,50000.0,81840.95852941177,daily,2024-12-26 00:00:00
VEL-007001,RNG824014,HIGH_DAILY_AMOUNT,high,"High daily amount: $146,154.73 (threshold: $50,000.00)",146154.73,50000.0,81840.95852941177,daily,2024-12-30 00:00:00
VEL-007002,HRK870319,HIGH_DAILY_AMOUNT,medium,"High daily amount: $52,056.68 (threshold: $50,000.00)",52056.68,50000.0,31285.355714285713,daily,2024-01-01 00:00:00
VEL-007003,HRK870319,HIGH_DAILY_AMOUNT,critical,"High daily amount: $356,542.84 (threshold: $50,000.00)",356542.83999999997,50000.0,31285.355714285713,daily,2024-02-27 00:00:00
VEL-007004,HRK870319,HIGH_DAILY_AMOUNT,medium,"High daily amount: $54,860.47 (threshold: $50,000.00)",54860.47,50000.0,31285.355714285713,daily,2024-03-07 00:00:00
VEL-007005,HRK870319,HIGH_DAILY_AMOUNT,critical,"High daily amount: $247,247.36 (threshold: $50,000.00)",247247.36,50000.0,31285.355714285713,daily,2024-03-12 00:00:00
VEL-007006,HRK870319,HIGH_DAILY_AMOUNT,critical,"High daily amount: $382,652.54 (threshold: $50,000.00)",382652.54,50000.0,31285.355714285713,daily,2024-10-22 00:00:00
VEL-007007,HRK703634,HIGH_DAILY_AMOUNT,high,"High daily amount: $142,430.90 (threshold: $50,000.00)",142430.90000000002,50000.0,34742.05673076923,daily,2024-04-13 00:00:00
VEL-007008,HRK703634,HIGH_DAILY_AMOUNT,critical,"High daily amount: $296,189.96 (threshold: $50,000.00)",296189.96,50000.0,34742.05673076923,daily,2024-05-07 00:00:00
VEL-007009,HRK703634,HIGH_DAILY_AMOUNT,high,"High daily amount: $139,247.76 (threshold: $50,000.00)",139247.76,50000.0,34742.05673076923,daily,2024-07-10 00:00:00
VEL-007010,HRK703634,HIGH_DAILY_AMOUNT,critical,"High daily amount: $377,496.86 (threshold: $50,000.00)",377496.86,50000.0,34742.05673076923,daily,2024-07-25 00:00:00
VEL-007011,HRK703634,HIGH_DAILY_AMOUNT,medium,"High daily amount: $85,035.80 (threshold: $50,000.00)",85035.8,50000.0,34742.05673076923,daily,2024-07-28 00:00:00
VEL-007012,HRK703634,HIGH_DAILY_AMOUNT,critical,"High daily amount: $308,224.32 (threshold: $50,000.00)",308224.32,50000.0,34742.05673076923,daily,2024-11-19 00:00:00
VEL-007013,HRK703634,HIGH_DAILY_AMOUNT,critical,"High daily amount: $308,209.22 (threshold: $50,000.00)",308209.22,50000.0,34742.05673076923,daily,2024-12-22 00:00:00
VEL-007014,NRM612340,HIGH_DAILY_AMOUNT,high,"High daily amount: $136,393.92 (threshold: $50,000.00)",136393.92,50000.0,20359.74260869565,daily,2024-06-13 00:00:00
VEL-007015,NRM612340,HIGH_DAILY_AMOUNT,high,"High daily amount: $101,082.90 (threshold: $50,000.00)",101082.9,50000.0,20359.74260869565,daily,2024-06-14 00:00:00
VEL-007016,NRM612340,HIGH_DAILY_AMOUNT,high,"High daily amount: $132,253.11 (threshold: $50,000.00)",132253.11,50000.0,20359.74260869565,daily,2024-07-31 00:00:00
VEL-007017,NRM612340,HIGH_DAILY_AMOUNT,critical,"High daily amount: $201,395.80 (threshold: $50,000.00)",201395.8,50000.0,20359.74260869565,daily,2024-09-24 00:00:00
VEL-007018,NRM612340,HIGH_DAILY_AMOUNT,medium,"High daily amount: $75,080.21 (threshold: $50,000.00)",75080.21,50000.0,20359.74260869565,daily,2024-10-11 00:00:00
VEL-007019,NRM612340,HIGH_DAILY_AMOUNT,high,"High daily amount: $120,583.82 (threshold: $50,000.00)",120583.82,50000.0,20359.74260869565,daily,2024-11-15 00:00:00
VEL-007020,NRM212235,HIGH_DAILY_AMOUNT,critical,"High daily amount: $373,593.85 (threshold: $50,000.00)",373593.85,50000.0,25620.17826086957,daily,2024-04-10 00:00:00
VEL-007021,NRM212235,HIGH_DAILY_AMOUNT,critical,"High daily amount: $166,600.61 (threshold: $50,000.00)",166600.61,50000.0,25620.17826086957,daily,2024-08-15 00:00:00
VEL-007022,NRM212235,HIGH_DAILY_AMOUNT,critical,"High daily amount: $226,579.49 (threshold: $50,000.00)",226579.49,50000.0,25620.17826086957,daily,2024-09-04 00:00:00
VEL-007023,NRM212235,HIGH_DAILY_AMOUNT,critical,"High daily amount: $161,345.47 (threshold: $50,000.00)",161345.47,50000.0,25620.17826086957,daily,2024-12-27 00:00:00
VEL-007024,NRM961722,HIGH_DAILY_AMOUNT,high,"High daily amount: $116,592.26 (threshold: $50,000.00)",116592.26,50000.0,18784.768,daily,2024-01-16 00:00:00
VEL-007025,NRM961722,HIGH_DAILY_AMOUNT,medium,"High daily amount: $64,057.69 (threshold: $50,000.00)",64057.69,50000.0,18784.768,daily,2024-06-11 00:00:00
VEL-007026,NRM961722,HIGH_DAILY_AMOUNT,medium,"High daily amount: $62,750.39 (threshold: $50,000.00)",62750.39,50000.0,18784.768,daily,2024-06-12 00:00:00
VEL-007027,NRM961722,HIGH_DAILY_AMOUNT,medium,"High daily amount: $86,252.87 (threshold: $50,000.00)",86252.87,50000.0,18784.768,daily,2024-06-25 00:00:00
VEL-007028,NRM961722,HIGH_DAILY_AMOUNT,medium,"High daily amount: $57,099.72 (threshold: $50,000.00)",57099.72,50000.0,18784.768,daily,2024-06-26 00:00:00
VEL-007029,NRM961722,HIGH_DAILY_AMOUNT,medium,"High daily amount: $87,446.10 (threshold: $50,000.00)",87446.1,50000.0,18784.768,daily,2024-08-25 00:00:00
VEL-007030,HRK260227,HIGH_DAILY_AMOUNT,medium,"High daily amount: $56,299.65 (threshold: $50,000.00)",56299.649999999994,50000.0,23214.576530612245,daily,2024-04-11 00:00:00
VEL-007031,HRK260227,HIGH_DAILY_AMOUNT,high,"High daily amount: $117,198.12 (threshold: $50,000.00)",117198.12,50000.0,23214.576530612245,daily,2024-04-23 00:00:00
VEL-007032,HRK260227,HIGH_DAILY_AMOUNT,critical,"High daily amount: $169,198.42 (threshold: $50,000.00)",169198.41999999998,50000.0,23214.576530612245,daily,2024-05-25 00:00:00
VEL-007033,HRK260227,HIGH_DAILY_AMOUNT,medium,"High daily amount: $82,535.72 (threshold: $50,000.00)",82535.72,50000.0,23214.576530612245,daily,2024-05-26 00:00:00
VEL-007034,HRK260227,HIGH_DAILY_AMOUNT,medium,"High daily amount: $52,030.61 (threshold: $50,000.00)",52030.61,50000.0,23214.576530612245,daily,2024-07-27 00:00:00
VEL-007035,HRK260227,HIGH_DAILY_AMOUNT,critical,"High daily amount: $262,456.70 (threshold: $50,000.00)",262456.7,50000.0,23214.576530612245,daily,2024-08-22 00:00:00
VEL-007036,HRK260227,HIGH_DAILY_AMOUNT,critical,"High daily amount: $161,400.33 (threshold: $50,000.00)",161400.33,50000.0,23214.576530612245,daily,2024-10-01 00:00:00
VEL-007037,NRM799287,HIGH_DAILY_AMOUNT,critical,"High daily amount: $158,465.62 (threshold: $50,000.00)",158465.62,50000.0,19260.7788372093,daily,2024-02-29 00:00:00
VEL-007038,NRM799287,HIGH_DAILY_AMOUNT,critical,"High daily amount: $155,231.63 (threshold: $50,000.00)",155231.63,50000.0,19260.7788372093,daily,2024-03-01 00:00:00
VEL-007039,NRM799287,HIGH_DAILY_AMOUNT,high,"High daily amount: $134,364.08 (threshold: $50,000.00)",134364.08,50000.0,19260.7788372093,daily,2024-04-01 00:00:00
VEL-007040,NRM799287,HIGH_DAILY_AMOUNT,critical,"High daily amount: $190,256.37 (threshold: $50,000.00)",190256.37,50000.0,19260.7788372093,daily,2024-04-10 00:00:00
VEL-007041,NRM395442,HIGH_DAILY_AMOUNT,critical,"High daily amount: $165,585.15 (threshold: $50,000.00)",165585.15000000002,50000.0,14680.48918918919,daily,2024-01-31 00:00:00
VEL-007042,NRM395442,HIGH_DAILY_AMOUNT,critical,"High daily amount: $213,954.05 (threshold: $50,000.00)",213954.05,50000.0,14680.48918918919,daily,2024-09-19 00:00:00
VEL-007043,NRM109767,HIGH_DAILY_AMOUNT,critical,"High daily amount: $237,208.85 (threshold: $50,000.00)",237208.84999999998,50000.0,15766.722553191494,daily,2024-01-13 00:00:00
VEL-007044,NRM109767,HIGH_DAILY_AMOUNT,critical,"High daily amount: $210,873.05 (threshold: $50,000.00)",210873.05,50000.0,15766.722553191494,daily,2024-04-03 00:00:00
VEL-007045,NRM109767,HIGH_DAILY_AMOUNT,medium,"High daily amount: $52,682.01 (threshold: $50,000.00)",52682.01,50000.0,15766.722553191494,daily,2024-12-05 00:00:00
VEL-007046,NRM870763,HIGH_DAILY_AMOUNT,medium,"High daily amount: $97,375.23 (threshold: $50,000.00)",97375.23,50000.0,33867.84142857144,daily,2024-01-17 00:00:00
VEL-007047,NRM870763,HIGH_DAILY_AMOUNT,critical,"High daily amount: $384,760.44 (threshold: $50,000.00)",384760.44,50000.0,33867.84142857144,daily,2024-03-15 00:00:00
VEL-007048,NRM870763,HIGH_DAILY_AMOUNT,high,"High daily amount: $121,021.32 (threshold: $50,000.00)",121021.32,50000.0,33867.84142857144,daily,2024-03-23 00:00:00
VEL-007049,NRM870763,HIGH_DAILY_AMOUNT,critical,"High daily amount: $371,144.87 (threshold: $50,000.00)",371144.87,50000.0,33867.84142857144,daily,2024-10-15 00:00:00
VEL-007050,NRM870763,HIGH_DAILY_AMOUNT,high,"High daily amount: $112,927.62 (threshold: $50,000.00)",112927.62,50000.0,33867.84142857144,daily,2024-12-29 00:00:00
VEL-007051,NRM870763,HIGH_DAILY_AMOUNT,high,"High daily amount: $110,574.96 (threshold: $50,000.00)",110574.96,50000.0,33867.84142857144,daily,2024-12-30 00:00:00
VEL-007052,NRM320281,HIGH_DAILY_AMOUNT,medium,"High daily amount: $84,723.59 (threshold: $50,000.00)",84723.59,50000.0,20626.793529411767,daily,2024-04-18 00:00:00
VEL-007053,NRM320281,HIGH_DAILY_AMOUNT,high,"High daily amount: $139,088.09 (threshold: $50,000.00)",139088.09,50000.0,20626.793529411767,daily,2024-05-04 00:00:00
VEL-007054,NRM320281,HIGH_DAILY_AMOUNT,critical,"High daily amount: $239,751.27 (threshold: $50,000.00)",239751.27000000002,50000.0,20626.793529411767,daily,2024-05-06 00:00:00
VEL-007055,NRM320281,HIGH_DAILY_AMOUNT,high,"High daily amount: $103,092.01 (threshold: $50,000.00)",103092.01,50000.0,20626.793529411767,daily,2024-05-08 00:00:00
VEL-007056,NRM781446,HIGH_DAILY_AMOUNT,critical,"High daily amount: $388,349.76 (threshold: $50,000.00)",388349.76,50000.0,32934.63886363636,daily,2024-01-27 00:00:00
VEL-007057,NRM781446,HIGH_DAILY_AMOUNT,critical,"High daily amount: $175,146.23 (threshold: $50,000.00)",175146.23,50000.0,32934.63886363636,daily,2024-02-23 00:00:00
VEL-007058,NRM781446,HIGH_DAILY_AMOUNT,critical,"High daily amount: $178,872.75 (threshold: $50,000.00)",178872.75,50000.0,32934.63886363636,daily,2024-02-24 00:00:00
VEL-007059,NRM781446,HIGH_DAILY_AMOUNT,medium,"High daily amount: $63,927.24 (threshold: $50,000.00)",63927.24,50000.0,32934.63886363636,daily,2024-03-22 00:00:00
VEL-007060,NRM781446,HIGH_DAILY_AMOUNT,critical,"High daily amount: $168,308.95 (threshold: $50,000.00)",168308.95,50000.0,32934.63886363636,daily,2024-06-26 00:00:00
VEL-007061,NRM781446,HIGH_DAILY_AMOUNT,critical,"High daily amount: $165,696.69 (threshold: $50,000.00)",165696.69,50000.0,32934.63886363636,daily,2024-06-27 00:00:00
VEL-007062,NRM781446,HIGH_DAILY_AMOUNT,medium,"High daily amount: $67,498.72 (threshold: $50,000.00)",67498.72,50000.0,32934.63886363636,daily,2024-11-01 00:00:00
VEL-007063,NRM172792,HIGH_DAILY_AMOUNT,critical,"High daily amount: $236,931.02 (threshold: $50,000.00)",236931.02000000002,50000.0,32995.793541666666,daily,2024-03-01 00:00:00
VEL-007064,NRM172792,HIGH_DAILY_AMOUNT,critical,"High daily amount: $379,737.13 (threshold: $50,000.00)",379737.13,50000.0,32995.793541666666,daily,2024-04-09 00:00:00
VEL-007065,NRM172792,HIGH_DAILY_AMOUNT,medium,"High daily amount: $51,562.95 (threshold: $50,000.00)",51562.95,50000.0,32995.793541666666,daily,2024-04-16 00:00:00
VEL-007066,NRM172792,HIGH_DAILY_AMOUNT,high,"High daily amount: $104,119.80 (threshold: $50,000.00)",104119.8,50000.0,32995.793541666666,daily,2024-05-10 00:00:00
VEL-007067,NRM172792,HIGH_DAILY_AMOUNT,critical,"High daily amount: $175,685.58 (threshold: $50,000.00)",175685.58,50000.0,32995.793541666666,daily,2024-08-01 00:00:00
VEL-007068,NRM172792,HIGH_DAILY_AMOUNT,critical,"High daily amount: $243,623.42 (threshold: $50,000.00)",243623.41999999998,50000.0,32995.793541666666,daily,2024-08-25 00:00:00
VEL-007069,NRM172792,HIGH_DAILY_AMOUNT,critical,"High daily amount: $170,570.92 (threshold: $50,000.00)",170570.92,50000.0,32995.793541666666,daily,2024-10-18 00:00:00
VEL-007070,NRM172792,HIGH_DAILY_AMOUNT,medium,"High daily amount: $95,149.03 (threshold: $50,000.00)",95149.03,50000.0,32995.793541666666,daily,2024-11-16 00:00:00
VEL-007071,MUL584125,HIGH_DAILY_AMOUNT,high,"High daily amount: $107,632.94 (threshold: $50,000.00)",107632.94,50000.0,29461.735833333332,daily,2024-06-25 00:00:00
VEL-007072,MUL584125,HIGH_DAILY_AMOUNT,critical,"High daily amount: $368,308.19 (threshold: $50,000.00)",368308.19,50000.0,29461.735833333332,daily,2024-08-05 00:00:00
VEL-007073,MUL584125,HIGH_DAILY_AMOUNT,critical,"High daily amount: $176,175.67 (threshold: $50,000.00)",176175.67,50000.0,29461.735833333332,daily,2024-08-06 00:00:00
VEL-007074,MUL584125,HIGH_DAILY_AMOUNT,critical,"High daily amount: $163,594.32 (threshold: $50,000.00)",163594.32,50000.0,29461.735833333332,daily,2024-09-22 00:00:00
VEL-007075,MUL584125,HIGH_DAILY_AMOUNT,medium,"High daily amount: $50,449.89 (threshold: $50,000.00)",50449.89,50000.0,29461.735833333332,daily,2024-09-30 00:00:00
VEL-007076,MUL584125,HIGH_DAILY_AMOUNT,medium,"High daily amount: $66,545.87 (threshold: $50,000.00)",66545.87,50000.0,29461.735833333332,daily,2024-10-29 00:00:00
VEL-007077,MUL584125,HIGH_DAILY_AMOUNT,critical,"High daily amount: $218,454.05 (threshold: $50,000.00)",218454.05,50000.0,29461.735833333332,daily,2024-11-17 00:00:00
VEL-007078,MUL584125,HIGH_DAILY_AMOUNT,medium,"High daily amount: $50,466.27 (threshold: $50,000.00)",50466.270000000004,50000.0,29461.735833333332,daily,2024-12-26 00:00:00
VEL-007079,NRM575435,HIGH_DAILY_AMOUNT,medium,"High daily amount: $71,724.36 (threshold: $50,000.00)",71724.36,50000.0,31080.112580645153,daily,2024-01-11 00:00:00
VEL-007080,NRM575435,HIGH_DAILY_AMOUNT,high,"High daily amount: $115,018.66 (threshold: $50,000.00)",115018.66,50000.0,31080.112580645153,daily,2024-02-03 00:00:00
VEL-007081,NRM575435,HIGH_DAILY_AMOUNT,high,"High daily amount: $134,581.76 (threshold: $50,000.00)",134581.76,50000.0,31080.112580645153,daily,2024-02-16 00:00:00
VEL-007082,NRM575435,HIGH_DAILY_AMOUNT,critical,"High daily amount: $171,203.15 (threshold: $50,000.00)",171203.15,50000.0,31080.112580645153,daily,2024-03-09 00:00:00
VEL-007083,NRM575435,HIGH_DAILY_AMOUNT,critical,"High daily amount: $167,636.41 (threshold: $50,000.00)",167636.41,50000.0,31080.112580645153,daily,2024-03-10 00:00:00
VEL-007084,NRM575435,HIGH_DAILY_AMOUNT,critical,"High daily amount: $284,269.15 (threshold: $50,000.00)",284269.15,50000.0,31080.112580645153,daily,2024-03-12 00:00:00
VEL-007085,NRM575435,HIGH_DAILY_AMOUNT,medium,"High daily amount: $69,289.67 (threshold: $50,000.00)",69289.67,50000.0,31080.112580645153,daily,2024-07-16 00:00:00
VEL-007086,NRM575435,HIGH_DAILY_AMOUNT,medium,"High daily amount: $84,620.07 (threshold: $50,000.00)",84620.07,50000.0,31080.112580645153,daily,2024-10-31 00:00:00
VEL-007087,NRM575435,HIGH_DAILY_AMOUNT,medium,"High daily amount: $82,893.13 (threshold: $50,000.00)",82893.13,50000.0,31080.112580645153,daily,2024-11-01 00:00:00
VEL-007088,NRM575435,HIGH_DAILY_AMOUNT,critical,"High daily amount: $371,831.59 (threshold: $50,000.00)",371831.58999999997,50000.0,31080.112580645153,daily,2024-11-13 00:00:00
VEL-007089,NRM575435,HIGH_DAILY_AMOUNT,medium,"High daily amount: $55,842.45 (threshold: $50,000.00)",55842.45,50000.0,31080.112580645153,daily,2024-12-20 00:00:00
VEL-007090,RNG824045,HIGH_DAILY_AMOUNT,critical,"High daily amount: $200,920.52 (threshold: $50,000.00)",200920.52000000002,50000.0,84727.97383928571,daily,2024-01-02 00:00:00
VEL-007091,RNG824045,HIGH_DAILY_AMOUNT,critical,"High daily amount: $167,733.55 (threshold: $50,000.00)",167733.55,50000.0,84727.97383928571,daily,2024-01-09 00:00:00
VEL-007092,RNG824045,HIGH_DAILY_AMOUNT,high,"High daily amount: $121,440.08 (threshold: $50,000.00)",121440.08,50000.0,84727.97383928571,daily,2024-01-21 00:00:00
