account_id,overall_score,risk_category,alert_score,volume_score,velocity_score,network_score,behavioral_score,alert_count,total_amount,contributing_factors
HRK905819,36.23,medium,41.5,30.2,21.65,71.8,5.69,8,1618734.01,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
HRK830180,36.22,medium,47.5,19.96,22.01,74.04,0.95,11,1204131.8,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK245095,36.19,medium,50.5,25.0,6.69,77.7,5.25,13,1387316.45,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM897549,36.17,medium,43.0,27.6,22.59,71.03,4.23,11,1504341.98,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM212235,36.17,medium,47.5,19.12,20.92,74.35,3.81,9,1178528.2,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
HRK597732,36.16,medium,48.5,17.44,20.28,75.0,3.92,11,1127559.24,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
MUL309044,36.16,medium,45.0,15.24,22.51,75.0,16.13,12,1052259.83,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM570405,36.15,medium,48.5,15.64,20.23,76.67,4.99,10,1065004.81,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM171849,36.14,medium,51.5,11.32,20.94,72.68,7.65,11,930130.9,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM460663,36.12,medium,52.5,4.68,21.91,74.41,12.7,13,673475.71,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK167348,36.09,medium,44.0,25.8,22.46,72.68,1.35,12,1419903.71,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM267753,36.01,medium,39.5,18.2,30.08,79.08,6.62,8,1156214.56,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM320392,35.98,medium,51.5,11.2,22.0,75.0,0.62,11,927870.91,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM663054,35.96,medium,52.5,11.08,21.92,70.54,4.03,12,924254.87,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM688508,35.93,medium,43.0,25.2,21.74,72.73,5.79,11,1402030.04,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM905635,35.92,medium,54.5,3.0,20.88,73.21,10.88,12,584372.34,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
MUL220096,35.91,medium,41.0,27.2,19.55,74.02,11.08,9,1477041.7,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK501641,35.79,medium,43.5,23.28,22.26,74.44,2.9,12,1314154.74,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM503457,35.78,medium,43.0,21.8,21.47,78.79,2.59,11,1257561.65,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM107540,35.78,medium,51.5,20.32,10.22,75.17,3.7,11,1214807.13,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (high)
NRM892495,35.76,medium,44.5,5.92,39.26,71.55,4.12,10,733071.45,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM211579,35.75,medium,46.0,20.24,20.49,74.2,3.72,11,1212687.75,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM812526,35.74,medium,53.5,5.56,19.46,75.77,6.49,11,705796.73,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM343962,35.73,medium,47.5,16.0,22.4,74.0,3.21,9,1088012.7,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM496922,35.72,medium,49.5,16.84,21.13,70.68,2.0,12,1115005.35,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM518801,35.69,medium,40.5,20.48,32.48,71.67,1.73,11,1220141.37,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM972064,35.68,medium,46.5,19.36,21.29,72.14,4.53,10,1187101.66,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (high)
NRM358607,35.64,medium,46.0,19.16,19.26,70.79,12.35,12,1179908.15,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM414910,35.64,medium,48.25,12.2,25.84,73.1,1.73,11,957134.22,RAPID_DEPOSITS (low); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM589710,35.64,medium,39.0,7.6,42.23,73.57,9.86,11,801899.9,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM329258,35.64,medium,47.0,19.84,21.98,71.25,1.4,13,1198531.02,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK760356,35.63,medium,43.0,24.36,21.47,72.14,5.97,11,1363873.5,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM198246,35.56,medium,51.5,7.88,21.54,76.21,2.2,11,816319.02,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM837715,35.54,medium,41.5,26.92,21.74,71.5,5.59,11,1464867.51,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (high)
NRM184002,35.51,medium,38.5,29.72,22.29,75.32,3.35,9,1607094.32,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (high)
HRK801364,35.51,medium,47.5,17.2,18.94,74.04,5.48,9,1121099.65,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM240814,35.5,medium,49.0,5.88,25.66,76.82,5.14,11,729683.08,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM872246,35.48,medium,36.5,13.12,43.0,74.14,3.65,8,974498.72,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM946721,35.44,medium,51.5,8.96,21.44,72.73,4.28,12,853800.25,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK557007,35.44,medium,51.0,9.24,21.72,73.91,3.07,12,863462.67,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
HRK452457,35.4,medium,43.0,22.56,22.59,73.28,3.3,13,1294063.78,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM126225,35.39,medium,43.5,11.24,21.82,79.11,16.91,10,928798.21,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM900581,35.39,medium,46.5,16.32,22.01,73.33,4.47,10,1100000.68,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM820221,35.34,medium,44.5,21.76,22.04,71.88,2.23,14,1255524.69,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM322955,35.32,medium,45.0,13.4,26.11,73.1,7.06,10,988975.28,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM324082,35.31,medium,48.5,24.04,11.14,73.46,2.78,11,1345625.18,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM823378,35.27,medium,44.0,21.68,20.65,74.62,2.07,10,1251541.58,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM681343,35.27,medium,41.0,28.4,18.97,74.14,3.27,10,1534552.46,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM610311,35.27,medium,48.0,11.64,22.66,74.66,4.15,11,942916.46,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM476417,35.21,medium,36.5,4.92,43.24,75.0,15.54,7,683076.47,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM890170,35.21,medium,49.5,8.64,22.36,75.89,3.06,11,842873.08,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM920391,35.19,medium,47.0,13.84,22.16,76.29,0.99,11,1008233.41,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM609597,35.15,medium,46.5,28.28,10.35,73.33,1.49,11,1529816.64,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM498591,35.15,medium,35.5,14.76,42.67,73.5,2.19,11,1035238.85,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK316881,35.1,medium,45.5,15.48,21.69,76.09,3.23,9,1056635.51,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
MUL328552,35.09,medium,43.0,31.6,5.35,75.77,12.88,10,1629772.91,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM994141,35.09,medium,37.0,11.4,43.03,73.33,2.56,9,930692.74,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM270555,35.08,medium,45.5,18.08,21.7,72.68,2.96,10,1154351.91,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM751332,35.07,medium,37.0,17.56,32.4,73.91,10.4,8,1132286.53,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (high)
NRM598369,35.03,medium,44.0,21.56,20.33,73.33,2.46,9,1247943.32,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM520521,35.02,medium,50.5,7.68,21.93,73.89,3.36,12,806375.64,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM112038,35.0,medium,45.0,15.2,21.36,77.5,3.17,11,1052087.79,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL171951,34.96,medium,38.5,21.64,22.28,74.69,15.01,8,1249474.9,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM895667,34.93,medium,42.0,15.52,28.58,75.36,1.03,10,1058458.24,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM213668,34.93,medium,43.5,22.6,21.12,71.88,1.78,11,1294217.08,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL271720,34.88,medium,37.5,25.6,22.8,73.86,9.94,8,1414061.58,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM680099,34.87,medium,51.0,15.08,10.01,78.04,3.0,12,1045831.17,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM542666,34.85,medium,48.5,12.08,21.13,72.73,3.2,14,956243.8,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM648177,34.84,medium,42.5,16.56,20.63,78.12,8.1,9,1103414.2,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
HRK227253,34.83,medium,42.5,22.2,20.74,72.05,5.59,12,1276266.23,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK284430,34.81,medium,45.0,19.04,21.29,71.25,3.07,10,1177730.23,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
HRK577538,34.8,medium,44.5,14.52,21.28,78.5,2.93,10,1030863.4,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK342495,34.79,medium,49.5,12.96,13.3,77.5,5.92,11,970459.82,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK980660,34.75,medium,44.0,18.52,21.67,73.33,3.17,10,1163178.6,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM779514,34.72,medium,48.5,9.36,21.77,74.09,4.01,10,866644.19,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM557592,34.71,medium,44.5,24.8,5.74,77.83,13.57,10,1376324.47,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM708792,34.7,medium,38.0,7.08,43.47,72.59,4.0,7,789405.43,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM555884,34.68,medium,45.5,18.56,21.3,71.2,1.02,10,1164319.61,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK672661,34.67,medium,45.5,17.6,21.75,70.0,3.77,10,1136952.54,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM266931,34.66,medium,49.5,6.56,18.0,76.56,9.41,11,770887.71,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM288073,34.65,medium,40.5,23.12,22.44,75.5,0.39,9,1313306.0,MULE_PATTERN (high); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium)
NRM749342,34.65,medium,42.5,7.32,34.82,74.2,2.12,9,797670.23,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM379946,34.65,medium,48.5,10.52,21.25,73.6,2.8,12,907734.52,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL781725,34.63,medium,36.0,26.8,21.76,72.81,13.98,10,1458463.21,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM805477,34.62,medium,48.5,10.76,21.51,71.88,4.06,10,914919.04,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK254739,34.6,medium,48.0,19.88,10.45,76.67,2.35,10,1201576.97,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM430776,34.56,medium,41.0,23.4,21.34,72.88,3.33,12,1315800.18,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM540869,34.55,medium,34.0,6.12,37.27,75.62,26.33,8,747410.9,HIGH_DAILY_AMOUNT (critical); LOCAL_OUTLIER_FACTOR (low); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM665492,34.55,medium,49.5,6.36,18.88,75.56,8.41,12,761197.05,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM188914,34.54,medium,30.0,26.84,20.78,76.56,30.31,8,1462518.78,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); LOCAL_OUTLIER_FACTOR (low); HIGH_DAILY_AMOUNT (high)
HRK508396,34.51,medium,43.0,20.84,21.68,70.0,4.52,11,1226996.36,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM392136,34.5,medium,48.0,2.84,22.01,74.29,15.85,10,570025.26,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM877572,34.5,medium,47.5,13.16,20.29,72.61,2.96,10,974812.27,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
HRK535020,34.45,medium,51.0,12.28,14.3,70.5,7.09,10,958059.0,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
MUL142213,34.44,medium,39.0,19.6,22.6,74.74,11.38,8,1194552.56,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM221263,34.44,medium,33.0,12.64,43.51,74.35,5.09,8,966184.23,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM163556,34.39,medium,38.0,10.72,36.6,74.14,5.08,8,912548.81,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM333752,34.37,medium,41.0,24.08,21.13,71.96,1.88,10,1346112.54,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM373903,34.35,medium,36.0,23.56,28.71,73.62,2.56,8,1320212.38,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
HRK386193,34.35,medium,40.0,23.32,21.96,73.6,2.51,12,1314459.02,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM663750,34.3,medium,37.0,24.92,21.64,75.22,7.51,11,1383619.61,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM198907,34.3,medium,40.5,18.24,22.52,75.16,7.03,11,1156363.65,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM178898,34.3,medium,41.5,27.68,12.35,73.91,6.85,11,1505303.17,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM455784,34.28,medium,44.5,13.88,21.81,75.0,3.14,10,1009533.23,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM287330,34.28,medium,34.5,28.0,21.23,72.65,14.65,9,1520744.17,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM189814,34.25,medium,38.5,4.16,42.22,71.88,7.18,8,647143.01,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
